FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
247916,SK,54.4791,-109.748383,2021,4,25,2021-04-25,18.0,H,Wildfire, 
247917,SK,53.3668839999999,-106.897181,2021,4,26,2021-04-26,5.0,H,Wildfire, 
247918,SK,54.0294329999999,-105.74585,2021,4,26,2021-04-26,2.0,H,Wildfire, 
247919,SK,53.320351,-105.681117,2021,4,27,2021-04-27,2.0,H,Wildfire, 
247920,SK,53.1989329999999,-105.4501,2021,4,27,2021-04-27,0.1,H,Wildfire, 
247921,SK,53.3752169999999,-106.928933,2021,4,27,2021-04-27,1.5,H,Wildfire, 
247922,SK,50.990133,-105.1679,2021,4,28,2021-04-28,12.3,H,Wildfire, 
247923,SK,55.399667,-104.60765,2021,4,28,2021-04-28,0.5,H,Wildfire, 
247924,SK,53.0451369999999,-104.603778,2021,4,28,2021-04-28,5.0,H,Wildfire, 
247925,SK,51.1553169999999,-102.371367,2021,4,28,2021-04-28,0.1,H,Wildfire, 
247926,SK,53.378193,-106.891419,2021,4,29,2021-04-29,1.5,H,Wildfire, 
247927,SK,51.3916169999999,-109.98415,2021,4,29,2021-04-29,0.1,H,Wildfire, 
247928,SK,54.764873,-105.579578,2021,4,29,2021-04-29,0.6,H,Wildfire, 
247929,SK,53.438367,-106.906966999999,2021,4,30,2021-04-30,0.7,H,Wildfire, 
247930,SK,54.053415,-105.798632,2021,4,30,2021-04-30,0.1,H,Wildfire, 
247931,SK,50.6481599999999,-104.910749999999,2021,4,30,2021-04-30,15.0,H,Wildfire, 
247932,SK,51.990217,-101.930217,2021,4,30,2021-04-30,381.0,H,Wildfire, 
247933,SK,55.120533,-108.16885,2021,4,30,2021-04-30,0.1,U,Wildfire, 
247934,SK,52.466033,-107.0844,2021,4,30,2021-04-30,5.0,H,Wildfire, 
247935,SK,50.586733,-104.6915,2021,4,30,2021-04-30,3.0,H,Wildfire, 
247936,SK,52.905633,-109.077267,2021,4,30,2021-04-30,186.9,H,Wildfire, 
247937,SK,51.8153829999999,-109.146467,2021,5,4,2021-05-04,0.1,H,Wildfire, 
247938,SK,52.930283,-105.447783,2021,5,4,2021-05-04,0.5,H,Wildfire, 
247939,SK,52.9384609999999,-106.783565999999,2021,5,5,2021-05-05,3.5,H,Wildfire, 
247940,SK,52.920417,-106.793017,2021,5,5,2021-05-05,0.5,H,Wildfire, 
247941,SK,52.914867,-106.796233,2021,5,5,2021-05-05,0.2,H,Wildfire, 
247942,SK,54.029983,-109.150367,2021,5,5,2021-05-05,1.0,H,Wildfire, 
247943,SK,53.47115,-108.874183,2021,5,5,2021-05-05,1.0,H,Wildfire, 
247944,SK,53.5301169999999,-107.060367,2021,5,6,2021-05-06,0.1,H,Wildfire, 
247945,SK,54.1753489999999,-108.451922999999,2021,5,6,2021-05-06,0.2,H,Wildfire, 
247946,SK,53.41995,-105.990849999999,2021,5,7,2021-05-07,4.0,H,Wildfire, 
247947,SK,52.87035,-106.819767,2021,5,7,2021-05-07,0.2,H,Wildfire, 
247948,SK,55.258383,-105.207016999999,2021,5,7,2021-05-07,1.0,H,Wildfire, 
247949,SK,54.0296,-109.162217,2021,5,7,2021-05-07,0.1,H,Wildfire, 
247950,SK,54.0560329999999,-109.152086,2021,5,7,2021-05-07,0.2,H,Wildfire, 
247951,SK,53.9365,-102.253833,2021,5,8,2021-05-08,0.4,H,Wildfire, 
247952,SK,53.4926329999999,-108.850567,2021,5,8,2021-05-08,13.0,H,Wildfire, 
247953,SK,51.6330499999999,-101.90175,2021,5,8,2021-05-08,50.0,H,Wildfire, 
247954,SK,54.2820669999999,-107.760367,2021,5,8,2021-05-08,0.6,H,Wildfire, 
247955,SK,54.26825,-107.669766999999,2021,5,8,2021-05-08,0.1,H,Wildfire, 
247956,SK,53.7226,-107.718,2021,5,9,2021-05-09,1.0,H,Wildfire, 
247957,SK,53.53855,-107.0934,2021,5,9,2021-05-09,1.0,H,Wildfire, 
247958,SK,51.4594,-109.800873999999,2021,5,9,2021-05-09,0.1,H,Wildfire, 
247959,SK,53.4772329999999,-105.853317,2021,5,9,2021-05-09,4.9,H,Wildfire, 
247960,SK,53.5178999999999,-105.949817,2021,5,9,2021-05-09,0.9,H,Wildfire, 
247961,SK,54.002665,-109.31578,2021,5,10,2021-05-10,0.1,H,Wildfire, 
247962,SK,53.717483,-106.88505,2021,5,10,2021-05-10,0.5,H,Wildfire, 
247963,SK,54.414233,-109.614683,2021,5,10,2021-05-10,19.3999999999999,H,Wildfire, 
247964,SK,56.328533,-103.244823999999,2021,5,10,2021-05-10,1.0,H,Wildfire, 
247965,SK,53.418117,-105.995617,2021,5,11,2021-05-11,1.0,H,Wildfire, 
247966,SK,53.41525,-105.999767,2021,5,11,2021-05-11,1.5,H,Wildfire, 
247967,SK,53.5703999999999,-107.086983,2021,5,11,2021-05-11,0.2,H,Wildfire, 
247968,SK,55.367381,-107.919618,2021,5,11,2021-05-11,0.1,H,Wildfire, 
247969,SK,52.8775189999999,-104.809675,2021,5,12,2021-05-12,0.2,H,Wildfire, 
247970,SK,54.1790329999999,-108.423083,2021,5,12,2021-05-12,0.4,H,Wildfire, 
247971,SK,56.2712999999999,-109.488183,2021,5,12,2021-05-12,0.5,H,Wildfire, 
247972,SK,50.5397749999999,-102.599992,2021,5,12,2021-05-12,1682.3,H,Wildfire, 
247973,SK,49.413162,-103.441098,2021,5,12,2021-05-12,0.1,H,Wildfire, 
247974,SK,55.463248,-107.893302,2021,5,13,2021-05-13,2.0,H,Wildfire, 
247975,SK,54.475217,-108.40575,2021,5,13,2021-05-13,0.2,H,Wildfire, 
247976,SK,53.840383,-109.5211,2021,5,13,2021-05-13,59.2,H,Wildfire, 
247977,SK,54.0526169999999,-109.672233,2021,5,13,2021-05-13,0.4,H,Wildfire, 
247978,SK,54.0433499999999,-109.687983,2021,5,13,2021-05-13,0.2,H,Wildfire, 
247979,SK,52.289431,-105.764094,2021,5,14,2021-05-14,0.1,H,Wildfire, 
247980,SK,54.085517,-108.158,2021,5,14,2021-05-14,0.1,H,Wildfire, 
247981,SK,55.9040499999999,-108.908199999999,2021,5,15,2021-05-15,0.5,H,Wildfire, 
247982,SK,53.28155,-105.593833,2021,5,15,2021-05-15,5.4,N,Wildfire, 
247983,SK,54.486317,-108.574517,2021,5,15,2021-05-15,0.1,H,Wildfire, 
247984,SK,54.055483,-109.155983,2021,5,15,2021-05-15,0.1,H,Wildfire, 
247985,SK,54.0189829999999,-109.322117,2021,5,16,2021-05-16,0.2,H,Wildfire, 
247986,SK,55.167346,-108.15521,2021,5,16,2021-05-16,0.1,H,Wildfire, 
247987,SK,53.667392,-106.694388,2021,5,16,2021-05-16,1.0,H,Wildfire, 
247988,SK,54.269778,-108.93401,2021,5,16,2021-05-16,10.0,H,Wildfire, 
247989,SK,50.442967,-101.644597,2021,5,17,2021-05-17,0.1,N,Wildfire, 
247990,SK,53.3644669999999,-106.792383,2021,5,17,2021-05-17,32.0,H,Wildfire, 
247991,SK,53.2357829999999,-105.665783,2021,5,17,2021-05-17,5469.89999999999,N,Wildfire, 
247992,SK,53.648304,-105.800387,2021,5,17,2021-05-17,0.5,H,Wildfire, 
247993,SK,53.269967,-104.7166,2021,5,17,2021-05-17,1239.7,N,Wildfire, 
247994,SK,53.11695,-104.884249999999,2021,5,18,2021-05-18,236.699999999999,H,Wildfire, 
247995,SK,52.7221499999999,-102.290933,2021,5,18,2021-05-18,8.0,H,Wildfire, 
247996,SK,54.498582999999996,-108.410283,2021,5,18,2021-05-18,0.1,H,Wildfire, 
247997,SK,53.029108,-104.877174999999,2021,5,18,2021-05-18,70.0,H,Wildfire, 
247998,SK,54.040657,-105.765344,2021,5,19,2021-05-19,0.1,H,Wildfire, 
247999,SK,52.4181299999999,-102.396306,2021,5,19,2021-05-19,20.8,N,Wildfire, 
248000,SK,55.1691,-102.9363,2021,5,22,2021-05-22,0.1,H,Wildfire, 
248001,SK,55.169133,-102.903116999999,2021,5,22,2021-05-22,0.5,H,Wildfire, 
248002,SK,55.19285,-102.925867,2021,5,22,2021-05-22,0.1,H,Wildfire, 
248003,SK,54.054783,-105.779617,2021,5,22,2021-05-22,1.0,H,Wildfire, 
248004,SK,55.1799,-102.929083,2021,5,22,2021-05-22,0.1,H,Wildfire, 
248005,SK,54.3982839999999,-108.62766,2021,5,23,2021-05-23,0.1,H,Wildfire, 
248006,SK,56.117705,-103.734418,2021,5,23,2021-05-23,0.2,H,Wildfire, 
248007,SK,54.0528669999999,-105.795083,2021,5,23,2021-05-23,0.1,H,Wildfire, 
248008,SK,54.4393,-108.70255,2021,5,25,2021-05-25,0.1,H,Wildfire, 
248009,SK,54.854919,-108.187037,2021,5,26,2021-05-26,0.1,H,Wildfire, 
248010,SK,54.2460669999999,-109.75645,2021,5,27,2021-05-27,5.0,H,Wildfire, 
248011,SK,53.7357,-106.849616999999,2021,5,27,2021-05-27,0.2,H,Wildfire, 
248012,SK,52.222467,-106.736417,2021,5,28,2021-05-28,0.1,H,Wildfire, 
248013,SK,53.424332,-105.988231,2021,5,29,2021-05-29,1.0,H,Wildfire, 
248014,SK,53.2317329999999,-106.109583,2021,5,29,2021-05-29,0.1,H,Wildfire, 
248015,SK,53.200467,-105.482266999999,2021,5,30,2021-05-30,0.1,H,Wildfire, 
248016,SK,54.340833,-107.808667,2021,5,30,2021-05-30,1.0,H,Wildfire, 
248017,SK,53.965167,-102.263516999999,2021,5,30,2021-05-30,111.099999999999,H,Wildfire, 
248018,SK,55.0722999999999,-108.324183,2021,5,30,2021-05-30,1.0,H,Wildfire, 
248019,SK,53.524867,-107.043083,2021,5,31,2021-05-31,3.1,H,Wildfire, 
248020,SK,54.035217,-109.712083,2021,6,2,2021-06-02,0.2,H,Wildfire, 
248021,SK,54.2052669999999,-105.6269,2021,6,3,2021-06-03,0.1,H,Wildfire, 
248022,SK,49.6677669999999,-103.125067,2021,6,3,2021-06-03,0.1,H,Wildfire, 
248023,SK,55.7639169999999,-109.4432,2021,6,3,2021-06-03,594.2,N,Wildfire, 
248024,SK,55.712533,-108.459733,2021,6,3,2021-06-03,1.0,N,Wildfire, 
248025,SK,54.874267,-106.691067,2021,6,3,2021-06-03,1392.9,N,Wildfire, 
248026,SK,54.874167,-106.695667,2021,6,3,2021-06-03,0.2,N,Wildfire, 
248027,SK,53.952641,-105.150176,2021,6,4,2021-06-04,1081.9,N,Wildfire, 
248028,SK,55.996267,-109.43225,2021,6,4,2021-06-04,291.699999999999,N,Wildfire, 
248029,SK,54.3449329999999,-104.552983,2021,6,4,2021-06-04,0.1,H,Wildfire, 
248030,SK,54.4116,-108.909721,2021,6,4,2021-06-04,0.1,H,Wildfire, 
248031,SK,55.2693829999999,-108.284649,2021,6,4,2021-06-04,1.0,N,Wildfire, 
248032,SK,52.432633,-102.937233,2021,6,4,2021-06-04,0.5,N,Wildfire, 
248033,SK,52.3522499999999,-102.092817,2021,6,4,2021-06-04,1.2,N,Wildfire, 
248034,SK,53.5082999999999,-104.854867,2021,6,5,2021-06-05,0.3,N,Wildfire, 
248035,SK,56.599167,-108.230283,2021,6,6,2021-06-06,164.0,N,Wildfire, 
248036,SK,53.0568999999999,-109.139816999999,2021,6,7,2021-06-07,0.1,H,Wildfire, 
248037,SK,56.553967,-107.257949999999,2021,6,9,2021-06-09,70.0,N,Wildfire, 
248038,SK,53.7189839999999,-105.228945999999,2021,6,10,2021-06-10,1.0,H,Wildfire, 
248039,SK,52.362067,-107.017917,2021,6,14,2021-06-14,0.1,H,Wildfire, 
248040,SK,52.806683,-102.5436,2021,6,15,2021-06-15,0.5,H,Wildfire, 
248041,SK,54.3002669999999,-108.240399999999,2021,6,16,2021-06-16,0.3,N,Wildfire, 
248042,SK,54.305632,-108.572485,2021,6,16,2021-06-16,0.5,N,Wildfire, 
248043,SK,59.3268169999999,-107.19167,2021,6,17,2021-06-17,0.5,H,Wildfire, 
248044,SK,54.5157,-108.405,2021,6,20,2021-06-20,0.1,H,Wildfire, 
248045,SK,53.87095,-107.202699999999,2021,6,21,2021-06-21,0.3,N,Wildfire, 
248046,SK,50.6590589999999,-104.926704,2021,6,22,2021-06-22,0.1,H,Wildfire, 
248047,SK,50.94315,-101.890249999999,2021,6,22,2021-06-22,0.2,H,Wildfire, 
248048,SK,51.586883,-101.900683,2021,6,23,2021-06-23,1.0,H,Wildfire, 
248049,SK,55.1453419999999,-102.963792,2021,6,24,2021-06-24,0.2,H,Wildfire, 
248050,SK,54.9275499999999,-107.368367,2021,6,24,2021-06-24,6.0,N,Wildfire, 
248051,SK,54.95875,-107.400467,2021,6,24,2021-06-24,1.0,N,Wildfire, 
248052,SK,54.5973329999999,-102.925667,2021,6,24,2021-06-24,19.5,N,Wildfire, 
248053,SK,55.1716169999999,-106.105767,2021,6,24,2021-06-24,602.0,N,Wildfire, 
248054,SK,55.110267,-106.596917,2021,6,24,2021-06-24,785.799999999999,N,Wildfire, 
248055,SK,54.627833,-105.212667,2021,6,24,2021-06-24,13.0,N,Wildfire, 
248056,SK,52.8329499999999,-101.7867,2021,6,24,2021-06-24,0.6,H,Wildfire, 
248057,SK,53.2931829999999,-102.533883,2021,6,24,2021-06-24,1.0,N,Wildfire, 
248058,SK,54.2293,-107.978883,2021,6,25,2021-06-25,0.1,H,Wildfire, 
248059,SK,53.527833,-106.877782999999,2021,6,25,2021-06-25,0.1,H,Wildfire, 
248060,SK,58.961533,-109.41405,2021,6,25,2021-06-25,914.0,N,Wildfire, 
248061,SK,53.6916999999999,-107.710617,2021,6,25,2021-06-25,2.0,N,Wildfire, 
248062,SK,55.202654,-105.057342,2021,6,25,2021-06-25,0.5,N,Wildfire, 
248063,SK,54.5275,-102.574667,2021,6,25,2021-06-25,1.1,N,Wildfire, 
248064,SK,57.506461,-104.937956,2021,6,25,2021-06-25,273.0,N,Wildfire, 
248065,SK,57.6161669999999,-103.849183,2021,6,26,2021-06-26,28.3,N,Wildfire, 
248066,SK,56.3013789999999,-105.262103999999,2021,6,26,2021-06-26,19851.0,N,Wildfire, 
248067,SK,53.1081999999999,-104.880367,2021,6,26,2021-06-26,1.0,H,Wildfire, 
248068,SK,53.2304999999999,-106.044067,2021,6,26,2021-06-26,0.5,H,Wildfire, 
248069,SK,54.6079999999999,-102.839833,2021,6,26,2021-06-26,0.6,N,Wildfire, 
248070,SK,59.326996,-104.761018,2021,6,26,2021-06-26,18966.7,N,Wildfire, 
248071,SK,53.4492499999999,-101.872867,2021,6,27,2021-06-27,0.3,N,Wildfire, 
248072,SK,55.755957,-109.273838,2021,6,28,2021-06-28,24234.2,N,Wildfire, 
248073,SK,58.184317,-103.830883,2021,6,28,2021-06-28,30.0,N,Wildfire, 
248074,SK,58.1861669999999,-103.833764,2021,6,28,2021-06-28,5.0,N,Wildfire, 
248075,SK,57.711033,-103.150683,2021,6,28,2021-06-28,1961.5,N,Wildfire, 
248076,SK,56.6045909999999,-108.514556,2021,6,28,2021-06-28,0.5,N,Wildfire, 
248077,SK,57.0559829999999,-104.846383,2021,6,29,2021-06-29,24293.4,N,Wildfire, 
248078,SK,57.98875,-104.694033,2021,6,29,2021-06-29,23125.5,N,Wildfire, 
248079,SK,55.161647,-102.903987,2021,6,30,2021-06-30,0.2,H,Wildfire, 
248080,SK,55.903883,-108.909983,2021,6,30,2021-06-30,0.1,H,Wildfire, 
248081,SK,54.3253169999999,-109.164417,2021,6,30,2021-06-30,0.1,H,Wildfire, 
248082,SK,59.6077,-104.667233,2021,6,30,2021-06-30,29197.0,N,Wildfire, 
248083,SK,51.071083,-105.827433,2021,6,30,2021-06-30,0.1,H,Wildfire, 
248084,SK,53.225617,-108.344983,2021,6,30,2021-06-30,0.1,H,Wildfire, 
248085,SK,54.460417,-108.523483,2021,7,1,2021-07-01,0.1,H,Wildfire, 
248086,SK,51.7650969999999,-104.126502,2021,7,1,2021-07-01,0.1,H,Wildfire, 
248087,SK,51.0341329999999,-106.367283,2021,7,2,2021-07-02,0.1,H,Wildfire, 
248088,SK,54.5461,-105.814233,2021,7,2,2021-07-02,0.1,H,Wildfire, 
248089,SK,54.1551169999999,-109.775383,2021,7,2,2021-07-02,0.1,H,Wildfire, 
248090,SK,55.2302439999999,-104.586391,2021,7,2,2021-07-02,1874.09999999999,H,Wildfire, 
248091,SK,56.615017,-108.252317,2021,7,2,2021-07-02,17717.2,N,Wildfire, 
248092,SK,56.67305,-109.861583,2021,7,2,2021-07-02,10833.0,N,Wildfire, 
248093,SK,55.9423499999999,-109.7389,2021,7,3,2021-07-03,1.0,N,Wildfire, 
248094,SK,56.6130169999999,-108.5373,2021,7,3,2021-07-03,6044.1,N,Wildfire, 
248095,SK,52.438136,-107.346044,2021,7,3,2021-07-03,0.2,H,Wildfire, 
248096,SK,53.70635,-104.655133,2021,7,3,2021-07-03,1.5,N,Wildfire, 
248097,SK,54.8349499999999,-104.484849999999,2021,7,3,2021-07-03,23016.0999999999,N,Wildfire, 
248098,SK,57.339933,-105.337483,2021,7,3,2021-07-03,4496.8,N,Wildfire, 
248099,SK,55.1373,-103.442733,2021,7,3,2021-07-03,4.5,N,Wildfire, 
248100,SK,59.2334669999999,-103.853167,2021,7,3,2021-07-03,573.5,N,Wildfire, 
248101,SK,53.651783,-104.105733,2021,7,3,2021-07-03,0.2,N,Wildfire, 
248102,SK,53.297283,-105.92865,2021,7,4,2021-07-04,0.1,H,Wildfire, 
248103,SK,52.671292,-106.875063999999,2021,7,5,2021-07-05,0.1,H,Wildfire, 
248104,SK,56.5103829999999,-102.306133,2021,7,5,2021-07-05,5278.69999999999,N,Wildfire, 
248105,SK,55.139164,-102.988859,2021,7,6,2021-07-06,1.1,H,Wildfire, 
248106,SK,57.7696499999999,-102.752617,2021,7,6,2021-07-06,834.0,N,Wildfire, 
248107,SK,56.1662329999999,-102.439133,2021,7,6,2021-07-06,225.8,N,Wildfire, 
248108,SK,57.6912999999999,-103.962549999999,2021,7,6,2021-07-06,160.0,N,Wildfire, 
248109,SK,55.8342829999999,-103.338633,2021,7,6,2021-07-06,6475.0,N,Wildfire, 
248110,SK,56.395183,-105.431433,2021,7,6,2021-07-06,5506.6,N,Wildfire, 
248111,SK,59.2751999999999,-105.516482999999,2021,7,6,2021-07-06,2966.4,N,Wildfire, 
248112,SK,49.604495,-109.806136,2021,7,6,2021-07-06,0.1,N,Wildfire, 
248113,SK,59.1446499999999,-103.6596,2021,7,7,2021-07-07,2772.0,N,Wildfire, 
248114,SK,54.974167,-103.871567,2021,7,7,2021-07-07,255.4,N,Wildfire, 
248115,SK,56.455233,-108.701533,2021,7,7,2021-07-07,0.5,H,Wildfire, 
248116,SK,54.0521669999999,-109.677533,2021,7,7,2021-07-07,0.1,H,Wildfire, 
248117,SK,57.4465739999999,-108.134968,2021,7,7,2021-07-07,445.0,N,Wildfire, 
248118,SK,52.7551169999999,-108.5839,2021,7,8,2021-07-08,0.2,H,Wildfire, 
248119,SK,59.441133,-105.291405,2021,7,8,2021-07-08,2005.0,N,Wildfire, 
248120,SK,58.28567,-103.609956999999,2021,7,9,2021-07-09,1.1,N,Wildfire, 
248121,SK,56.242533,-107.814367,2021,7,9,2021-07-09,14206.2999999999,N,Wildfire, 
248122,SK,57.38405,-107.873767,2021,7,9,2021-07-09,4665.8,N,Wildfire, 
248123,SK,57.984704,-107.105819,2021,7,9,2021-07-09,7695.39999999999,N,Wildfire, 
248124,SK,58.1717829999999,-103.807033,2021,7,9,2021-07-09,11977.4,N,Wildfire, 
248125,SK,57.16245,-104.175,2021,7,9,2021-07-09,3559.9,N,Wildfire, 
248126,SK,57.006,-104.278,2021,7,9,2021-07-09,11102.0,N,Wildfire, 
248127,SK,58.0235169999999,-104.340417,2021,7,9,2021-07-09,0.3,N,Wildfire, 
248128,SK,52.5367669999999,-106.397,2021,7,9,2021-07-09,0.1,H,Wildfire, 
248129,SK,54.9395,-103.402,2021,7,9,2021-07-09,430.199999999999,H,Wildfire, 
248130,SK,54.949483,-108.352532999999,2021,7,9,2021-07-09,31.0,N,Wildfire, 
248131,SK,55.3530829999999,-105.0267,2021,7,9,2021-07-09,5044.6,N,Wildfire, 
248132,SK,54.524833,-108.6491,2021,7,9,2021-07-09,3027.9,N,Wildfire, 
248133,SK,50.06991,-108.848851999999,2021,7,9,2021-07-09,0.1,H,Wildfire, 
248134,SK,55.612867,-104.63375,2021,7,9,2021-07-09,6680.0,N,Wildfire, 
248135,SK,54.426833,-108.42305,2021,7,9,2021-07-09,92.7999999999999,N,Wildfire, 
248136,SK,53.851717,-104.532583,2021,7,9,2021-07-09,25259.0,N,Wildfire, 
248137,SK,54.9906,-105.92935,2021,7,9,2021-07-09,15.0,N,Wildfire, 
248138,SK,54.947833,-105.846982999999,2021,7,9,2021-07-09,873.0,N,Wildfire, 
248139,SK,54.949167,-105.826367,2021,7,9,2021-07-09,8.0,N,Wildfire, 
248140,SK,54.9603329999999,-105.843417,2021,7,9,2021-07-09,250.0,N,Wildfire, 
248141,SK,55.073433,-105.372266999999,2021,7,9,2021-07-09,0.1,N,Wildfire, 
248142,SK,55.298583,-103.821517,2021,7,9,2021-07-09,10.0,N,Wildfire, 
248143,SK,55.281033,-103.800233,2021,7,9,2021-07-09,3217.0,N,Wildfire, 
248144,SK,54.597633,-105.181717,2021,7,9,2021-07-09,0.8,N,Wildfire, 
248145,SK,54.5981,-105.146,2021,7,9,2021-07-09,0.1,N,Wildfire, 
248146,SK,54.5377829999999,-105.215933,2021,7,9,2021-07-09,0.1,N,Wildfire, 
248147,SK,53.699567,-104.599166999999,2021,7,9,2021-07-09,0.5,N,Wildfire, 
248148,SK,54.899833,-105.517967,2021,7,9,2021-07-09,1365.0,N,Wildfire, 
248149,SK,54.8492499999999,-105.442483,2021,7,9,2021-07-09,3014.3,N,Wildfire, 
248150,SK,54.895217,-105.516817,2021,7,9,2021-07-09,5.0,N,Wildfire, 
248151,SK,55.3855,-104.104299999999,2021,7,9,2021-07-09,0.1,N,Wildfire, 
248152,SK,54.5266499999999,-108.652283,2021,7,9,2021-07-09,0.1,N,Wildfire, 
248153,SK,54.508417,-107.383983,2021,7,9,2021-07-09,64.9,N,Wildfire, 
248154,SK,54.095373,-104.136571,2021,7,10,2021-07-10,153.0,N,Wildfire, 
248155,SK,58.5031,-104.159417,2021,7,10,2021-07-10,28037.2999999999,N,Wildfire, 
248156,SK,58.919462,-103.923452,2021,7,10,2021-07-10,1.0,N,Wildfire, 
248157,SK,53.9697999999999,-104.5573,2021,7,10,2021-07-10,0.1,N,Wildfire, 
248158,SK,54.859957,-106.844065,2021,7,10,2021-07-10,16650.4,N,Wildfire, 
248159,SK,55.3429149999999,-104.552801,2021,7,10,2021-07-10,1041.0,N,Wildfire, 
248160,SK,54.19825,-105.55555,2021,7,10,2021-07-10,4.9,N,Wildfire, 
248161,SK,55.8938169999999,-108.771632999999,2021,7,10,2021-07-10,36.3999999999999,N,Wildfire, 
248162,SK,58.237,-104.91,2021,7,10,2021-07-10,57760.6999999999,N,Wildfire, 
248163,SK,54.512183,-108.69605,2021,7,10,2021-07-10,0.5,N,Wildfire, 
248164,SK,54.52595,-108.650966999999,2021,7,10,2021-07-10,0.1,N,Wildfire, 
248165,SK,55.334183,-108.443217,2021,7,10,2021-07-10,1568.3,N,Wildfire, 
248166,SK,55.320467,-108.439633,2021,7,10,2021-07-10,0.1,N,Wildfire, 
248167,SK,56.333283,-109.481399999999,2021,7,10,2021-07-10,0.6,N,Wildfire, 
248168,SK,54.8675319999999,-108.184627,2021,7,10,2021-07-10,0.7,H,Wildfire, 
248169,SK,55.378233,-104.9746,2021,7,10,2021-07-10,32.0,N,Wildfire, 
248170,SK,55.347617,-104.5916,2021,7,10,2021-07-10,0.5,N,Wildfire, 
248171,SK,56.0821499999999,-108.76615,2021,7,10,2021-07-10,222.699999999999,N,Wildfire, 
248172,SK,54.565767,-102.395767,2021,7,11,2021-07-11,31492.0,N,Wildfire, 
248173,SK,54.6368829999999,-104.56465,2021,7,11,2021-07-11,26.0,N,Wildfire, 
248174,SK,55.9305499999999,-103.953582999999,2021,7,11,2021-07-11,1280.59999999999,N,Wildfire, 
248175,SK,56.3900829999999,-103.313083,2021,7,11,2021-07-11,4197.89999999999,N,Wildfire, 
248176,SK,56.389383,-103.1698,2021,7,11,2021-07-11,4678.89999999999,N,Wildfire, 
248177,SK,56.4213499999999,-103.125,2021,7,11,2021-07-11,406.899999999999,N,Wildfire, 
248178,SK,54.232317,-102.550833,2021,7,11,2021-07-11,135.699999999999,N,Wildfire, 
248179,SK,54.6884829999999,-104.534499999999,2021,7,11,2021-07-11,8466.29999999999,N,Wildfire, 
248180,SK,56.2349,-103.744017,2021,7,11,2021-07-11,18616.0999999999,N,Wildfire, 
248181,SK,54.5727329999999,-105.0237,2021,7,11,2021-07-11,0.7,N,Wildfire, 
248182,SK,55.917783,-104.232333,2021,7,11,2021-07-11,22315.5,N,Wildfire, 
248183,SK,55.9646169999999,-103.939417,2021,7,11,2021-07-11,10.0,N,Wildfire, 
248184,SK,56.021033,-103.945832999999,2021,7,11,2021-07-11,47.8999999999999,N,Wildfire, 
248185,SK,57.1178999999999,-103.92565,2021,7,11,2021-07-11,347.1,N,Wildfire, 
248186,SK,55.3183,-108.460517,2021,7,11,2021-07-11,1.0,N,Wildfire, 
248187,SK,54.1266669999999,-104.880517,2021,7,11,2021-07-11,0.5,N,Wildfire, 
248188,SK,56.4224999999999,-103.313667,2021,7,11,2021-07-11,5.0,N,Wildfire, 
248189,SK,55.766033,-102.3876,2021,7,11,2021-07-11,13097.6,N,Wildfire, 
248190,SK,55.696278,-104.739087,2021,7,11,2021-07-11,7903.0,N,Wildfire, 
248191,SK,55.74495,-104.277467,2021,7,11,2021-07-11,1656.7,N,Wildfire, 
248192,SK,55.279333,-104.674667,2021,7,11,2021-07-11,128.4,N,Wildfire, 
248193,SK,55.6848,-104.4635,2021,7,11,2021-07-11,692.299999999999,N,Wildfire, 
248194,SK,56.045383,-103.279967,2021,7,11,2021-07-11,8851.79999999999,N,Wildfire, 
248195,SK,55.211283,-104.414117,2021,7,11,2021-07-11,3415.59999999999,N,Wildfire, 
248196,SK,55.1033669999999,-107.741033,2021,7,11,2021-07-11,103.3,N,Wildfire, 
248197,SK,55.1444339999999,-105.560355,2021,7,12,2021-07-12,159.0,N,Wildfire, 
248198,SK,53.228433,-102.409032999999,2021,7,12,2021-07-12,0.1,N,Wildfire, 
248199,SK,55.3767259999999,-104.74244,2021,7,12,2021-07-12,43.8999999999999,N,Wildfire, 
248200,SK,56.351466,-105.795398,2021,7,12,2021-07-12,780.899999999999,N,Wildfire, 
248201,SK,56.66442,-105.237877,2021,7,12,2021-07-12,3.0,N,Wildfire, 
248202,SK,53.6491669999999,-108.134833,2021,7,12,2021-07-12,7160.5,N,Wildfire, 
248203,SK,56.8412539999999,-105.911649,2021,7,12,2021-07-12,13949.5,N,Wildfire, 
248204,SK,56.832833,-105.659,2021,7,12,2021-07-12,182.199999999999,N,Wildfire, 
248205,SK,55.23415,-107.6866,2021,7,12,2021-07-12,1.0,N,Wildfire, 
248206,SK,57.1671929999999,-102.617954999999,2021,7,12,2021-07-12,518.799999999999,N,Wildfire, 
248207,SK,56.272483,-102.4139,2021,7,12,2021-07-12,6955.0,N,Wildfire, 
248208,SK,54.52293,-108.329348,2021,7,12,2021-07-12,1.5,H,Wildfire, 
248209,SK,56.4081669999999,-105.878167,2021,7,12,2021-07-12,784.899999999999,N,Wildfire, 
248210,SK,57.2260169999999,-104.04525,2021,7,12,2021-07-12,172.3,N,Wildfire, 
248211,SK,56.9879,-103.975832999999,2021,7,12,2021-07-12,3673.19999999999,N,Wildfire, 
